Symbol,Description,Price,Price - Currency,Pre-market Change %,Price Change % 1 day,Post-market Change %,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price * Volume (Turnover) 1 day,Price * Volume (Turnover) 1 day - Currency,Price * Volume (Turnover) 1 month,Price * Volume (Turnover) 1 month - Currency,Upcoming earnings date,"Net income growth %, Quarterly QoQ","Revenue growth %, Quarterly QoQ",Industry,Sector
IPGP,IPG Photonics Corporation,133.62,USD,,2.760901330462204,0,5628672972.000001,USD,183.14144736842104,55851957.42,USD,1665094539.54,USD,2026-05-05,77.81053195765779,9.441688730103033,Semiconductors,Electronic technology
ST,Sensata Technologies Holding plc,38.35,USD,-0.47013274336281696,6.056415929203554,-0.6518904823989569,5586779513.000001,USD,192.4234821876568,179879984.70000002,USD,1521534294.15,USD,2026-04-28,,-1.1150013468987143,Electronic equipment/Instruments,Electronic technology
LYFT,"Lyft, Inc.",13.95,USD,-1.2230215827338125,0.35971223021581966,-0.21505376344085567,5553601014,USD,1.9686428359746544,219320797.95,USD,4604263762.5,USD,2026-05-06,5879.728263228719,-5.488682318663419,Other transportation,Transportation
SRAD,Sportradar Group AG,17.76,USD,0.7445589919816666,1.7182130584192479,0.2252252252252204,5522501637.999999,USD,53.42960288808665,39892014.720000006,USD,623142313.9200001,USD,2026-03-03,-52.9985952452272,-5.325832168068943,Packaged software,Technology services
ECG,"Everus Construction Group, Inc.",108.16,USD,1.501961159475742,3.4726872668133506,0,5516871093,USD,30.5338339496937,63324976,USD,847737096.9599999,USD,2026-02-24,7.823174308801545,7.0923940763956566,Engineering & construction,Industrial services
AVT,"Avnet, Inc.",67.32,USD,-0.3634711494775025,1.9536574284416055,0,5511015011.000001,USD,27.56869650681846,69506284.32,USD,1356081356.52,USD,2026-05-06,19.302348052951977,7.126860535058316,Electronics distributors,Distribution services
CAI,"Caris Life Sciences, Inc.",19.53,USD,0,-6.330935251798563,-0.05120327700973663,5510329974.000001,USD,,71037133.02000001,USD,600748307.46,USD,2026-02-26,,19.534393984498173,Biotechnology,Health technology
REZI,"Resideo Technologies, Inc.",36.72,USD,,1.6329919734292728,0,5497532606.999999,USD,,34712113.68,USD,622185148.8,USD,2026-02-24,,-4.0658775090066905,Electronics distributors,Distribution services
RDNT,"RadNet, Inc.",70.08,USD,,-0.5957446808510662,0,5423789109.000001,USD,,29141997.12,USD,748575288,USD,2026-03-01,-62.52248512522485,4.94530638460149,Medical/Nursing services,Health services
KBR,"KBR, Inc.",42.71,USD,,-0.7436672089240071,0.6789978927651583,5423726726,USD,13.87904981639749,49164719.59,USD,803692008.2,USD,2026-02-26,22.340425531914892,-1.0758196721311475,Information technology services,Technology services
IMVT,"Immunovant, Inc.",26.6,USD,-0.9863429438543172,0.9104704097116919,0.3759398496240521,5413956086.999999,USD,,19143195.400000002,USD,543104835,USD,2026-06-03,12.542884697475138,,Biotechnology,Health technology
CORZ,"Core Scientific, Inc.",17.3,USD,-1.0011123470522787,-3.7819799777530574,-0.2878612716763074,5364060423,USD,124.19239052404882,195983171.1,USD,2719444989.6,USD,2026-03-31,-1011.2626186530059,3.147733631785115,Data processing services,Technology services
MIR,"Mirion Technologies, Inc.",21.28,USD,-0.9781089892873651,-0.8849557522123788,0.5639097744360781,5331435106,USD,194.16058394160584,52787912.800000004,USD,1275095450.72,USD,2026-05-06,496.55172413793105,24.33886149708651,Aerospace & defense,Electronic technology
PLXS,Plexus Corp.,198.46,USD,,0.9614895457089153,0,5316042341.000001,USD,30.859897372103873,45639250.82,USD,1103735488.46,USD,2026-04-29,-19.92455618425402,1.0852578408603564,Electronic production equipment,Electronic technology
MMYT,MakeMyTrip Limited,56,USD,,0.28653295128939216,0,5312562790,USD,114.21578625331429,67225928,USD,2241009960,USD,2026-05-20,,28.929410790046354,Internet software/Services,Technology services
KVYO,"Klaviyo, Inc. Series A",17.32,USD,-0.22050716648290597,-4.52039691289967,1.9630484988452646,5278687744,USD,,76732155.16,USD,1473665549.1200001,USD,2026-05-13,,12.646358723623264,Packaged software,Technology services
ATMU,Atmus Filtration Technologies Inc.,64.7,USD,0.046118370484244636,-0.5380476556494916,0,5273605569,USD,25.837626292879676,66905040.7,USD,1009405339.3000001,USD,2026-05-01,-12.408759124087592,-0.2457002457002457,Auto parts: OEM,Producer manufacturing
ALKS,Alkermes plc,31.91,USD,-0.5000000000000004,-0.28124999999999956,0.28204324663114966,5268900140,USD,15.787650900455176,58194298.910000004,USD,703229516.64,USD,2026-02-25,-4.979448437392363,0.9030940185380013,Pharmaceuticals: major,Health technology
MRCY,Mercury Systems Inc,87.63,USD,0.08902737591809291,-2.4816381037168975,0,5259082141,USD,,25453272.689999998,USD,936428376.06,USD,2026-05-05,-20.615261685976826,3.402617124537652,Aerospace & defense,Electronic technology
RGTI,"Rigetti Computing, Inc.",15.92,USD,-1.867469879518086,-4.096385542168683,-0.12185929648240701,5254014931.999999,USD,,452275371.44,USD,6767056483.04,USD,2026-03-04,-406.80385333131585,8.106607440310938,Computer processing hardware,Electronic technology
GNTX,Gentex Corporation,23.97,USD,-0.2920317062995423,0,0,5248061566.999999,USD,13.779029661991261,39771143.85,USD,843075428.76,USD,2026-04-24,-6.520442486545545,-1.653517830303157,Auto parts: OEM,Producer manufacturing
NOVT,Novanta Inc.,145.96,USD,,0.7106879183053896,0,5221736723,USD,99.78806317084845,45175787.68,USD,761612127.96,USD,2026-02-24,136.8912608410794,2.8156101043947857,Electronic equipment/Instruments,Electronic technology
DUOL,"Duolingo, Inc.",112.94,USD,-0.1080010800108042,1.6470164701646999,0.19523640871259187,5209982253.000001,USD,14.359821996185632,206846560.62,USD,4534496501.64,USD,2026-02-26,552.4977110828253,7.709353259469209,Packaged software,Technology services
MTH,Meritage Homes Corporation,77.83,USD,-0.39840637450199495,0.025703637064639535,0.01284851599640899,5199096020,USD,12.291535060012635,64125226.62,USD,1139431589.1499999,USD,2026-04-29,-15.374079780859443,0.8352629431342762,Real estate development,Finance
PTGX,"Protagonist Therapeutics, Inc.",82.76,USD,,-0.3971597063425181,0,5173796416,USD,130.65993053362806,47833376.52,USD,675589576.88,USD,2026-03-18,-13.137384602110954,-15.037865128020195,Pharmaceuticals: major,Health technology
KNF,Knife Riv Holding Co.,90.7,USD,0.33990482664853516,2.764559256741443,0,5139439638,USD,32.92554543144444,50668920.1,USD,892457796.9,USD,2026-05-12,-77.64598221458459,-37.26930831748659,Construction materials,Non-energy minerals
CRSP,CRISPR Therapeutics AG,53.46,USD,-1.1713030746705722,-2.1595900439238647,-0.26879910213244035,5131374767,USD,,69373170.9,USD,1203696592.56,USD,2026-05-11,-22.70929435086104,-2.81214848143982,Biotechnology,Health technology
CSW,"CSW Industrials, Inc.",311.4,USD,,0.2188465499484906,0,5128829552.999999,USD,41.315077217003655,34188606,USD,777415082.4,USD,2026-05-21,-74.76141282959465,-15.872482857978486,Industrial specialties,Process industries
TFX,Teleflex Incorporated,115.45,USD,,3.264758497316642,-5.44114335210048,5102243876,USD,,150714779.75,USD,1593292084.95,USD,2026-02-26,-433.57154511339536,16.9207147238596,Medical specialties,Health technology
INGM,Ingram Micro Holding Corporation,21.66,USD,,1.1676786548341895,0,5091673831,USD,17.58687885677168,6276201.6,USD,122648147.16,USD,2026-03-02,162.93290329403055,-1.4866472887666646,Information technology services,Technology services
MC,Moelis & Company,63.18,USD,,0.717360114777623,0,5088149979,USD,21.5051567446135,59038235.1,USD,1173630985.02,USD,2026-04-29,64.64602930704943,36.7178306042164,Investment banks/Brokers,Finance
UUUU,Energy Fuels Inc,21.35,USD,0.8115612198452441,-2.822030040964941,-0.46838407494145856,5066072383,USD,,202221627.65,USD,3855918949.05,USD,2026-02-27,23.271593618311478,320.4653371313478,Other metals/Minerals,Non-energy minerals
ETSY,"Etsy, Inc.",52.18,USD,2.8250934773577057,8.39218944744495,-0.04024530471445151,5022177732,USD,38.446802239905686,518234801.5,USD,4141784369.2,USD,2026-05-06,46.66304650146352,30.029821865238205,Internet retail,Retail trade
BBWI,"Bath & Body Works, Inc.",24.38,USD,-0.787075393537702,0.9942004971002419,-0.4511894995898254,4991112519,USD,7.494620350445742,170049939.26,USD,1684804962.6399999,USD,2026-03-04,20.3125,2.905100064557779,Specialty stores,Retail trade
SHC,Sotera Health Company,17.49,USD,,0.5172413793103441,0,4968802825,USD,90.62176165803108,20178597.779999997,USD,366704557.22999996,USD,2026-02-24,507.96382364024623,5.765761480731532,Medical specialties,Health technology
RAL,Ralliant Corporation,43.68,USD,0.13701758392327534,-0.2511989038593273,0,4927358772,USD,,68926122.72,USD,2004083652.48,USD,2026-06-03,-3543.358395989975,4.81950481950482,Electronic equipment/Instruments,Electronic technology
CENX,Century Aluminum Company,52.64,USD,0,0.2666666666666677,0.4939209726443732,4913521368,USD,133.09734513274336,167264126.4,USD,1948142916.16,USD,2026-05-06,-87.91946308724832,0.2372666877570389,Aluminum,Non-energy minerals
OLED,Universal Display Corporation,104.07,USD,0.06830601092896028,-11.142418032786896,0,4901518576,USD,20.512871052942796,206194203.20999998,USD,1572411530.04,USD,2026-04-30,50.688542471481156,23.86167477240658,Electronic production equipment,Electronic technology
LNTH,"Lantheus Holdings, Inc.",73.87,USD,0.30062858704563933,0.942880568461325,0,4898451580,USD,31.024779504409917,49808694.25,USD,819908098.0600001,USD,2026-02-26,-64.73747698558822,1.5789125633191816,Medical specialties,Health technology
SRRK,Scholar Rock Holding Corporation,48,USD,-1.0482180293501047,0.6289308176100569,0,4896357788,USD,,60135504,USD,635138016,USD,2026-03-03,7.098908489425708,,Biotechnology,Health technology
TDS,"Telephone and Data Systems, Inc.",45.29,USD,3.2059727711901647,-0.5489679402722881,1.9430337822919024,4891320099,USD,,85489358.71,USD,667795932.23,USD,2026-04-30,,7.192703251966641,Wireless telecommunications,Communications
IRTC,"iRhythm Holdings, Inc.",150.96,USD,1.9637462235649576,-4.984894259818724,-1.9276629570747192,4878538460,USD,,294464538.48,USD,1587241445.28,USD,2026-04-30,,8.298251799008732,Medical specialties,Health technology
MMSI,"Merit Medical Systems, Inc.",82.21,USD,,0.4521016617790693,0,4874250992,USD,42.07697819633535,40285612.93,USD,709558456.0799999,USD,2026-02-24,-14.812313925293893,0.6047864527834577,Medical specialties,Health technology
LAZ,"Lazard, Inc.",51.33,USD,,0.4697592483851925,0,4870078430,USD,23.622808228634543,88566527.22,USD,780139466.97,USD,2026-04-24,-28.452333122883545,20.164567551178468,Investment banks/Brokers,Finance
CELC,Celcuity Inc.,104.79,USD,,-1.863644877317845,-1.612749308140101,4848765305,USD,,34097408.52,USD,1039262369.8800001,USD,2026-03-19,3.2340726340903063,,Medical specialties,Health technology
OSIS,"OSI Systems, Inc.",292.89,USD,,2.384031880309013,0,4824645246,USD,33.21350811938673,93240945.72,USD,1085737079.31,USD,2026-04-23,88.26133489005643,20.652431081864577,Aerospace & defense,Electronic technology
WAY,Waystar Holding Corp.,25.07,USD,-0.2714230321830178,-2.791779759596739,2.8380534503390544,4805457524,USD,41.1253280839895,84593525.51,USD,1363437866.52,USD,2026-05-06,-34.78204124249543,12.985992979739514,Packaged software,Technology services
BLSH,Bullish,31.77,USD,-1.482854494902678,-1.8535681186283532,0.6924771797293008,4787222205,USD,,36933482.79,USD,1404898819.02,USD,2026-06-03,-3071.1257270196816,54.677501346296445,Packaged software,Technology services
WHR,Whirlpool Corporation,84.49,USD,-0.5260081823495065,-1.2390414962010547,-0.21635696532134016,4775264812,USD,15.003906804943885,316949702.71999997,USD,1962996471.7299998,USD,2026-04-27,47.94520547945205,1.5869080089263576,Electronics/Appliances,Consumer durables
EXLS,"ExlService Holdings, Inc.",30.07,USD,,-1.1180532719500158,1.130695044895244,4772135931,USD,20.365729766339317,70940632.81,USD,1294071350.72,USD,2026-02-24,-11.945314983876095,2.939975897057108,Data processing services,Technology services
NVST,Envista Holdings Corporation,29.12,USD,,1.3927576601671383,0,4772051690,USD,105.92942888323027,76443261.44,USD,1801784216.96,USD,2026-05-06,,12.046574115539633,Medical specialties,Health technology
CAAP,Corporacion America Airports SA,29.25,USD,,0.8620689655172413,0,4770289558.000001,USD,25.878085464036094,5420112.75,USD,131907291.75,USD,2026-03-25,11.574552603311647,10.582555425292528,Other transportation,Transportation
PSMT,"PriceSmart, Inc.",153.73,USD,,0.5231151507225416,0,4737254114.999999,USD,31.389484430832056,28278018.58,USD,476026636.03,USD,2026-04-15,26.886730969760166,3.8884276564172877,Specialty stores,Retail trade
DOCS,"Doximity, Inc.",25.55,USD,0.35671819262782345,1.2683313515655976,0.0391389432485245,4719324134,USD,21.454362247040052,57566142.9,USD,2224386781.4,USD,2026-05-19,-0.8072962825698126,9.807446966325472,Packaged software,Technology services
NG,Novagold Resources Inc.,10.77,USD,0.6250000000000026,-3.8392857142857117,0.8105849582172778,4717416595.216656,USD,,48012390.75,USD,679242812.3399999,USD,2026-04-07,0.23207095532078947,,Precious metals,Non-energy minerals
RUN,Sunrun Inc.,20.28,USD,-0.19960079840318934,1.1976047904191716,0.04930966469427027,4705808357,USD,,193855424.88000003,USD,2277746313.96,USD,2026-02-26,-93.90066014957684,27.26351398822488,Semiconductors,Electronic technology
TGTX,"TG Therapeutics, Inc.",29.53,USD,-1.5614392396469818,0.23761031907671512,-0.4402302742973334,4688166976,USD,10.629949604031678,38344468.76,USD,582112871.2900001,USD,2026-03-03,1286.7917834462694,14.566979340833736,Pharmaceuticals: major,Health technology
MWA,MUELLER WATER PRODUCTS,29.97,USD,,0.6380120886500931,-0.3670337003670318,4686867781,USD,23.63378282469837,23476819.68,USD,620792496.09,USD,2026-05-11,-17.870722433460077,-16.439075630252102,Industrial machinery,Producer manufacturing
APGE,"Apogee Therapeutics, Inc.",68.39,USD,,-0.7834034527781898,0,4672420463.999999,USD,,62930289.52,USD,848730226.89,USD,2026-03-10,1.6264221738077949,,Biotechnology,Health technology
ALH,Alliance Laundry Holdings Inc.,23.65,USD,,-1.2526096033402954,0,4668514833,USD,,8872037.35,USD,169920969.35,USD,2026-03-12,,13.872415722296674,Industrial machinery,Producer manufacturing
BMI,"Badger Meter, Inc.",159.37,USD,,-1.5566125146704441,0,4650670933,USD,33.27209336311823,32059506.68,USD,1086960613.83,USD,2026-04-16,-4.282008153490891,-6.342005762759335,Industrial machinery,Producer manufacturing
CGON,"CG Oncology, Inc.",57.63,USD,,2.144629563984404,-0.017352073572800827,4648792240,USD,,42079524.21,USD,656226585.96,USD,2026-03-27,-5.750012069714671,,Biotechnology,Health technology
AIR,AAR Corp.,116.97,USD,,1.2289052358286472,-0.14533641104556871,4628796069,USD,45.51361867704281,37323723.36,USD,659510547.36,USD,2026-03-24,0.5813953488372093,7.531097890751758,Aerospace & defense,Electronic technology
TMDX,"TransMedics Group, Inc.",134.25,USD,,1.0310054184226405,-0.33139664804468516,4587903002,USD,54.22708728844368,89374521,USD,1152651973.5,USD,2026-02-24,-30.3320250952531,-8.608375166804347,Medical specialties,Health technology
TPC,Tutor Perini Corporation,86.9,USD,0.41224970553591794,2.3557126030624262,-0.9486766398158933,4583388330,USD,,36152920.1,USD,719194306.6,USD,2026-02-26,-81.82136777811154,3.0341105394920653,Engineering & construction,Industrial services
BILL,"BILL Holdings, Inc.",46.2,USD,0.6433626420759107,-0.9221531203088135,-1.991341991341995,4571972124,USD,,83521191.60000001,USD,3081369244.8,USD,2026-04-30,12.62660364618501,4.783431587831435,Packaged software,Technology services
YOU,"Clear Secure, Inc.",34.27,USD,,2.2985074626865765,0,4563403441,USD,17.966865890741325,43895414.900000006,USD,677657515.98,USD,2026-02-25,14.387994498826956,4.4316457599548,Packaged software,Technology services
AMRX,"Amneal Pharmaceuticals, Inc.",14.5,USD,0,-0.6849315068493127,0.20689655172413352,4558262268,USD,1021.1267605633802,22143602.5,USD,417761095,USD,2026-02-27,-89.43212740330999,8.28217217753289,Pharmaceuticals: major,Health technology
FROG,JFrog Ltd.,37.75,USD,-0.8749254324915445,-24.935374826009145,0.49562913907285017,4515992075,USD,,569197859.75,USD,2479953483,USD,2026-05-07,7.431075406244305,6.134821448136326,Packaged software,Technology services
ONDS,Ondas Inc,10.03,USD,-1.843722563652334,-11.940298507462696,0.498504486540386,4509120938,USD,,1119113769.4099998,USD,12418236048.31,USD,2026-03-18,30.5291833137212,60.97059515528132,Telecommunications equipment,Electronic technology
FOLD,"Amicus Therapeutics, Inc.",14.34,USD,-0.1393728222996486,-0.0696864111498243,-0.05020920502091498,4501590722,USD,,66621546.36,USD,1354839615,USD,2026-05-13,-90.2346007165145,9.553356480796872,Pharmaceuticals: major,Health technology
BGC,"BGC Group, Inc.",9.6,USD,-0.9268795056642803,-1.1328527291452235,0.4166666666666763,4499978898.999999,USD,31.199220019499514,20252908.8,USD,390936739.2,USD,2026-05-06,-48.45778638548167,11.768268422546342,Investment banks/Brokers,Finance
ITRI,"Itron, Inc.",99.54,USD,0.131167389768939,0.4338613661588203,1.1653606590315417,4473447874,USD,15.306310739328332,171744723.36,USD,1558330552.8000002,USD,2026-04-30,54.89003703534361,-1.7138190414786159,Electronic equipment/Instruments,Electronic technology
CRNX,"Crinetics Pharmaceuticals, Inc.",43.44,USD,-0.2272727272727305,-1.272727272727278,0,4453114224,USD,,40401372,USD,636989129.76,USD,2026-02-26,-12.499459515552994,-86.12997090203686,Pharmaceuticals: major,Health technology
GTLB,GitLab Inc.,26.39,USD,-0.06958942240779253,-8.176757132915789,-0.2610837438423619,4444075978,USD,,331910117.63,USD,2136137415.23,USD,2026-03-03,10.121633362293657,3.5569588065773856,Packaged software,Technology services
HHH,Howard Hughes Holdings Inc.,74.26,USD,,-9.714285714285708,1.00996498788042,4428595099.999999,USD,35.13603028152354,100686089.34,USD,433612754.16,USD,2026-05-13,-94.9794156039763,60.018706676746056,Real estate development,Finance
S,"SentinelOne, Inc.",12.97,USD,-0.9351032448377663,-4.35103244837758,0.08172706245181313,4408100616,USD,,125246140.91000001,USD,1617469465.49,USD,2026-03-12,16.284591566114496,6.907999322826128,Packaged software,Technology services
ABG,Asbury Automotive Group Inc,226.18,USD,,1.3305855472425065,0,4397065580,USD,9.025610739112045,40218649.06,USD,881154079.62,USD,2026-04-28,-59.2114208021754,-2.591342748823064,Specialty stores,Retail trade
